file	div_title	div_id	page	score	primitive	actors	discipline	relations	places	play	text
huiz003verz08_01.xml	III Wetenschap en beschaving in de eerste helft der negentiende eeuw		103	2	0	0	0	1	0	0	Pieter Harting aan P.F. Hubrecht 9 Jan. 1880. Hs. Univ. bibl. Gron. 400a, no. 3.
huiz003verz08_01.xml	III Wetenschap en beschaving in de eerste helft der negentiende eeuw		104	2	0	0	0	1	0	0	De nagedachtenis van S. Stratingh Ez., Gron. 1841, p. 45. - Van Swinderen, Aanteekeningen f. 8 vso. In zijn Veranderingen welke Groningen ondergaan heeft sedert het begin dezer eeuw, 1830 p. 11, vermeldt Van Swinderen: ‘Aan den Papiermolen zijn verscheiden verzamelaars van naturaliën, die ook gaarne met andere verzamelaars ruilen of aan deze verkoopen’. Dit moeten wonderlijke verzamelaars schijnen voor hem, die den Papiermolen kent. - Stratingh, Redev. ter nagedachtenis van Uilkens, Gron. 1825, p. 20.
huiz003verz08_01.xml	III Wetenschap en beschaving in de eerste helft der negentiende eeuw		106	2	0	0	0	0	1	0	De beschrijving van het Museum Camperianum door A.G. Camper in Van Swinderen's Almanak der akademie van Groningen voor het jaar 1821, p. 12 (ook reeds in Meerman's Jaarboeken 1806 I, 68-98).
huiz003verz08_01.xml	III Wetenschap en beschaving in de eerste helft der negentiende eeuw		112	2	0	0	0	1	0	0	Nut en nog eens nut. Zelfs de mathematicus wijdt zijn intreerede aan het bijzonder nut der wiskunde voor het vaderland, en spreekt van dijkwezen, zeevaart, krijgskunde en industrieSeerp Brouwer, Oratio inauguralis, Ann. Acad. Gron. 1822-1823.. Hier, in de vakken der wis- en natuurkundige faculteit, was het rechte veld voor prijsvragen: over polderbemaling, over de turf, over vaderlandsche landbouwproducten ten dienste der techniek enz..Ann. Acad. Gron. 1822-1823, 1826-1827, 1830-1831 etc.. Welke verwachtingen hebben niet de jaren van 1820 tot 1830 bezield!
huiz003verz08_01.xml	III Wetenschap en beschaving in de eerste helft der negentiende eeuw		118	2	0	0	0	0	1	0	Verslag van het museum van oudheden 1890-1891.
huiz003verz08_01.xml	III Wetenschap en beschaving in de eerste helft der negentiende eeuw		121	2	0	0	0	1	0	0	Over het ongegronde, onzedelijke en schadelijke der vooroordeelen omtrent waarzeggerijen, duivelbezweringen, tooverijen en spokerijen: Prijsverhandelingen der Maatschappij tot Nut van 't Algemeen, VII 1799.
huiz003verz08_01.xml	III Wetenschap en beschaving in de eerste helft der negentiende eeuw		122	2	0	0	0	0	1	0	P. Harting in Verslagen en mededeelingen der kon. akademie 1871, p. 367 vg.. Over Doornik verder: J. van Baren, Jaarboekje v. Leiden 1909, en Tijdschr. v.h. Ned. aardrijkskundig genootschap 1903, 470.
huiz003verz08_01.xml	III Wetenschap en beschaving in de eerste helft der negentiende eeuw		122	2	0	0	0	1	0	0	Het Academisch gasthuis, zooals men tot het midden der 19e eeuw zeide, had zijn ontstaan te danken aan de eischen, welke Thuessink's buitenlandsche ervaring en praktische zin aan een behoorlijke opleiding van medicinae doctores stellen moest. In 1797 was hij er in geslaagd, door bemiddeling van curatoren twee zalen van het oude Jacobijnerklooster, toen tot diakonie armen- en kinderhuis ingericht, nu door de gebouwen van het Groene weeshuis vervangen, tot nosocomium academicum te verwervenP.G. Bos, Het acad. ziekenhuis op het Munnekeholm, Groningsche Volksalmanak 1902, p. 164.. Het was een bescheiden begin: vier bedden in de mannen- en vier in de vrouwenzaal, enkel voor interne kliniek. Het had moeite gekost, die plaats te vinden; er bestond vrees, of men wel ‘sujetten’ zou vinden ‘welke zich hierin zouden willen begeven’; de kosten hadden heel wat zwarigheid opgeleverd, doch Thuessink liet zich niet afschrikken om naar beter te streven. Het kostte hem weer allerlei moeite, maar het was dan ook een aanzienlijke vooruitgang, toen in 1803 het nosocomium kon worden overgebracht naar het voormalig Westindisch huis, eenmaal het Aduarder refugium, in het Munnekeholm, in 1801 door het uitvoerend bewind ten behoeve van 's lands academie afgestaan. Weliswaar waren het ook hier nog slechts twee kamers, elk met vier kribben, maar hier was ruimte tot uitbreiding: de terreinen van de Westindische compagnie besloegen een groot deel van Munnekeholm en Reitemakersrijge. Thuessink kreeg tot medicus academicus in 1804 Sibrand Elzoo Stratingh (een ouderen bloedverwant van den chemicus) aangesteld. Tot het openen van een afdeeling voor chirurgie en obstetrie werd besloten in 1808. In 1811 bestond de klinische afdeeling uit een mannenzaal met 5 en een vrouwenzaal met 4 bedden, mitsgaders apotheek, collegekamer, professorskamer en keuken. De heel- en vroedkundige afdeeling telde twee vertrekken voor de chirurgie en twee kraamkamers, alle met 3 bedden, voorts professorskamer, conciergekamer, magazijn en kelderInventaris van de goederen der hoogeschool 10 Dec. 1811, Senaatsarchief no. 30.. Eerst na de reorganisatie der universiteiten in 1815 kreeg het gasthuis een aanmerkelijke uitbreiding.
huiz003verz08_01.xml	III Wetenschap en beschaving in de eerste helft der negentiende eeuw		125	2	0	0	0	1	0	0	De geheele medische faculteit, zooals zij omstreeks 1820 was samengesteld, mocht zich in een algemeene hoogachting, ja bewondering verheugen. Thuessink was de gevierde beroemdheid, die al te ijverige vereerders weerhouden moest, hem in een vers vóór een dissertatie bij Boerhaave te vergelijkenMr H.v.A. p. 43.. Hoe men tegen Bakker opzag, vermeldden wij reeds. Ook Hendriksz, zijn landsmanBeiden kwamen uit Enkhuizen. en, als hij de richting trouw gebleven is, waarvan zijn magnetische onderzoekingen met Bakker en Wolthers getuigden, zijn geestverwant, werd als academisch docent en als operateur uitbundig geprezen. Hij was een man van groot aanzien bij de regeering, een kracht in allerlei commissies. In zijn laatste levensjaar 1842 vormde hij, reeds lang oud-hoogleeraar, met Heye en Van Deen in de staatscommissie ter voorbereiding van nieuwe geneeskundige wetten de minderheid, die op radicale verandering aandrong. Stratingh was een eenvoudig en zeer bescheiden man, wars van eenzijdige systemen evenals zijn leermeester ThuessinkBaart de la Faille, Ann. Ac. Gron. 1832-1833 p. 41., algemeen geacht en gezien om zijn ijver en hulpvaardigheid. De talrijke epidemieën, die in dien tijd de stad Groningen teisterden, stelden hun plichtsbetrachting op nog hooger proef, dan hun gewone arbeid met gebrekkige middelen vergde.
huiz003verz08_01.xml	III Wetenschap en beschaving in de eerste helft der negentiende eeuw		126	2	0	0	0	1	0	0	Het was zeker een voortreffelijke keus, die van A.A. Sebastian, die in het voorjaar van 1832 den leerstoel van Vrolik kwam innemen, en het bescheiden gebouw in de Schuitemakerstraat mocht betrekken, dat een jaar te voren was ingericht ter vervanging van de oude ontleedkamer bij de Broerkerk. Hij was een Nederlander, wiens vader medisch professor te Heidelberg was; daar had hij zijn gansche opleiding ontvangen. Heidelberg was destijds het centrum, waar de physiologie door de toepassing der zuivere natuurwetenschappen nieuwe banen insloeg. Onder de meesters der jonge wetenschap, Tiedemann, Gmelin en Chelius, had hij zijn studiën verricht, in het Heidelbergsche hospitaal zijn ervaring als onderzoeker verworven. Bovendien was hij een man van een waarlijk zeldzame energie en een onvergelijkelijke nauwgezetheid in de vervulling van de plichten, die hem werden opgelegdMoleschott, Die med. Lehranstalten in Niederland, Griesinger's Archiv f. physiol. Heilkunde 1848, I S. 477.. Juist dit laatste richtte hem te gronde. Want behalve Vrolik's vakken: de gewone en pathologische anatomie en de physiologie, kreeg hij bij de beperking der faculteit tot drie leden, ook de helft van Hendriksz' vakken, namelijk de chirurgie tot zijn deel. Zijn consultatieve praktijk strekte zich uit tot in Oostfriesland, en dat bij de toenmalige middelen van verkeer. Wat baatte bij zulk een overlading de voortreffelijkste school? Zeventien jaar lang was Sebastian ongetwijfeld de wetenschappelijkste en ijverigste der geneeskundige faculteit; doch wat hij had kunnen zijn: de brenger van nieuwe experimenteele methoden op het gebied der physiologie, was hem door de gebrekkige middelen en de opeenhooping van werkzaamheden niet vergund. Het bleef voor zijn opvolger weggelegd.
huiz003verz08_01.xml	III Wetenschap en beschaving in de eerste helft der negentiende eeuw		127	2	0	0	0	1	0	0	De verdiensten van de eclectische richting, waartoe Thuessink, Stratingh en De la Faille behoorden, waren in de praktijk zonder twijfel niet gering, zoo ook ten deele negatief. Door hun onthouding van vooropgezette principes van behandeling hebben zij ongetwijfeld menig leven gespaard. In de wetenschap waren die verdiensten bijna geheel negatief. Zij wezen het ontoereikende aan der uitgedachte systemen, zij stelden Hippocrates en Boerhaave ten voorbeeld, spraken van een wijs evenwicht van empirie en speculatie, doch onthielden zich tenslotte van het eerste evenzeer als van het laatste, althans van die empirie, die door exact onderzoek langs natuurwetenschappelijken weg wordt gewonnen. Ook van de toepassing der elders langs dien weg gevonden resultaten hoort men niet veel. Of de diagnostiek van Corvisart en Laennec hier in de eerste helft der 19e eeuw belangrijke vorderingen in de praktijk had gemaakt, valt ernstig te betwijfelen.
huiz003verz08_01.xml	III Wetenschap en beschaving in de eerste helft der negentiende eeuw		129	2	0	0	0	1	0	0	Daarom gaf minister J. Heemskerk Az. bij de behandeling der wet er de Kamer een verklaring van; zie De Geer, De wet op het hooger onderwijs, 1876, I p. 184 noot.
huiz003verz08_01.xml	III Wetenschap en beschaving in de eerste helft der negentiende eeuw		131	2	0	0	0	1	0	0	Cornelis Adriaan van Enschut, die in 1815 hier was benoemd, na tot de opheffing toe aan de Geldersche hoogeschool te hebben gedoceerd, was een leerling van Gratama en bovendien een Kantiaan, uithoofde van beide meer tot het bespiegelende geneigd dan tot het historischeBouman t.a.p. p. 549..
huiz003verz08_01.xml	III Wetenschap en beschaving in de eerste helft der negentiende eeuw		134	2	0	0	0	1	0	0	Philipse dan gaf college met den hoed op het hoofd; de legende zegt: altijd, laat ons aannemen: dikwijls. Af en toe kwamen in het onberispelijk Latijn van zijn afgemeten voordracht citaten naar de beroemde Romeinsche rechtsgeleerden: ‘ut ait clarissimus Paullus, ut ait clarissimus Papinianus’, en de hoed werd even opgelicht. Er kwamen ook citaten naar modernen, immers Philipse versmaadde de nieuwere wetenschap volstrekt niet, maar de hoed bleef op het hoofd. Doch voor één moderne maakte hij een uitzondering, want zoo dikwijls het ‘ut ait clarissimus Savignius’ weerklonk, rees ook de hoed omhoog.
huiz003verz08_01.xml	III Wetenschap en beschaving in de eerste helft der negentiende eeuw		135	2	0	0	0	1	0	0	Diatribe in Nicolai Machiavelli opusculum del Principe inscriptum, Utrecht 1833.
huiz003verz08_01.xml	III Wetenschap en beschaving in de eerste helft der negentiende eeuw		89	2	0	0	0	1	0	0	Heerspink t.a.p. p. 97, 129 vg.. - Zie over Muntinghe's werk en over zijn slapheid in de leer ook Th. Fliedner, Collektenreise nach Holland und England, Essen 1831, II 467 ff..
huiz003verz08_01.xml	III Wetenschap en beschaving in de eerste helft der negentiende eeuw		89	2	0	0	0	1	0	0	Dat was de man, tot wien de boeren van zeven uur ver kwamen, omdat hij ‘God zoo treffend uit de natuur en uit de geschiedenis deed kennen’Heerspink t.a.p. p. 135.. Humaniteitsidee en rationalisme schijnen de grondslagen van zijn denken, de rede niet als kenbron, maar als middel om in de Schrift de godsdienstleer op te sporen, toe te lichten en te verdedigenHeerspink t.a.p. p. 117..
huiz003verz08_01.xml	III Wetenschap en beschaving in de eerste helft der negentiende eeuw		92	2	0	0	0	0	1	0	De leidende figuren uit den academischen kring waren bijna allen brave vaderlanders, wars van alle revolutie, vurige haters van Napoleon en eerlang van de ‘muiters’, doch de meesten van een patriotsch verleden of patriotsche tradities, die hen op bijna alle punten in tegenspraak brachten met Bilderdijk en zijn ‘school’, zoals de tegenstanders den kring van Da Costa en de zijnen betitelden. Op godsdienstig gebied zou eerst het opkomend geslacht den strijd uitvechten, in het staaten letterkundige lieten zich reeds de tijdgenooten van den meester zelf niet onbetuigd.
huiz003verz08_01.xml	III Wetenschap en beschaving in de eerste helft der negentiende eeuw		97	2	0	0	0	1	0	0	Bloedverkoeling of Distelkransje voor den beoordeelaar mijner inwijdingsredevoering, Groningen 1817; Een hand vol hulstbladeren, ib. - Lulofs meende, dat de Haarlemsche predikant Abraham de Vries (de vader van Matthijs), die met hem voor het professoraat was aanbevolen, zijn belager was, en spaarde hem geen hatelijkheden; het was echter zijn Utrechtsche ambtgenoot Adam Simons.
huiz003verz08_01.xml	III Wetenschap en beschaving in de eerste helft der negentiende eeuw		98	2	0	0	0	0	1	0	Tijdschrift voor Ned. Indië 1879, II p. 6.
huiz003verz08_01.xml	III Wetenschap en beschaving in de eerste helft der negentiende eeuw		98	2	0	0	0	1	0	0	Als man van wetenschap werd hij, jurist van studie, nooit meer dan een veelwetend dilettant. Zijn geest was in het geheel niet methodisch: hij teekende weinig op en citeerde veel. Toch is ook zijn invloed als Germanist niet geheel en al gering te schatten. Hij was een vurig vereerder van Grimm, dien hij in een distichon huldigt:
huiz003verz08_01.xml	III Wetenschap en beschaving in de eerste helft der negentiende eeuw		t.o. 103	2	0	0	0	0	1	0	Het Academisch gasthuis, te voren West-Indisch huis, in Munnekeholm, voor de verbouwing van 1817 (naar een teekening van J. Bulthuis in het Museum van Oudheden te Groningen)
huiz003verz08_01.xml	IV De Groninger richting		139	2	0	0	0	1	0	0	In elke geschiedenis van het geestelijk leven in Nederland in de eerste helft der 19e eeuw zal de figuur van Philip Willem van Heusde haar deel komen eischen, maar in die van Groningen in het bijzonder, want de strooming, die meer dan iets anders aan de Groningsche hoogeschool in dien tijd vermaardheid heeft gegeven, gaat uit van Van Heusde, en is niet te verstaan zonder eenige kennis van zijn geest en streven.
huiz003verz08_01.xml	IV De Groninger richting		142	2	0	0	0	1	0	0	Van Heusde, De school van Polybius of Geschiedkunde voor de negentiende eeuw, Amsterdam 1841, p. 28 vg., 139 vg. en passim; id., Brieven over den aard en de strekking van hooger onderwijs, Utrecht 3e uitg. 1835, p. 308; Pareau t.a.p. p. 916.
huiz003verz08_01.xml	IV De Groninger richting		146	2	0	0	0	1	0	0	De titel, ontleend aan Ephes. 4 vs. 15, herinnert aan een godgeleerd studenten-gezelschap, dat omstreeks 1820-1830 te Utrecht bestond onder de zinspreuk: Ἀληϑεύειν ἐν ἀγάπη.
huiz003verz08_01.xml	IV De Groninger richting		148	2	0	0	0	0	1	0	Ook het gevoelselement evenwel zou hun aantrekkingskracht nog niet volledig verklaren, indien niet het historisch gezichtspunt aan het godsdienstig gevoel het centrale object gewezen had in Jezus Christus. Het christocentrische wordt algemeen als de hoofdstrekking en de hoofdverdienste van de school aangemerkt. In Christus geeft God aan het rijpe menschdom den meester, die Gods eigen openbaring, dat is opvoeding, voltooit. Tot hem op te zien, in hem zich te verdiepen, hem na te volgen was het leven van den christen.
huiz003verz08_01.xml	IV De Groninger richting		151	2	0	0	0	0	1	0	L. Knappert over J.W. Pont, Gesch. van het Lutheranisme in de Nederlanden tot 1618, Museum XX 1913 col. 229.
huiz003verz08_01.xml	IV De Groninger richting		152	2	0	0	0	0	1	0	Chr. Sepp, Proeve eener pragmatische geschiedenis der theologie in Nederland van 1787 tot 1858, 3e druk p. 287-293; vgl. de brochure van Groen van Prinsterer c.s. Aan de hervormde gemeente in Nederland, Leiden 1843, p. 149, 154 enz..
huiz003verz08_01.xml	IV De Groninger richting		156	2	0	0	0	1	0	0	De candidaat in de rechten S.M.S. Modderman.
huiz003verz08_01.xml	IV De Groninger richting		157	2	0	0	0	0	1	0	Tegen A. Rutgers van der Loeff te Leiden in 1846, tegen L.S.P. Meyboom te Amsterdam in 1854.
huiz003verz08_01.xml	IV De Groninger richting		158	2	0	0	0	1	0	0	J. Roos, De eerste wijsgeer der ervaring aan de Groningsche hoogeschool, Gron. 1863, p. 8.
huiz003verz08_01.xml	IV De Groninger richting		160	2	0	0	0	0	1	0	‘Wij leven in het gelukkige land, waar niemand zich geleerd mag achten, indien hij niet ook het onderzoek van den christelijken godsdienst bemint’, sprak De Groot eens in een rectorale redeAnn. acad. Gron. 1837-1838.. Tot op de dames-thees werd theologie gesproken. Ja, de Groningsche richting had zelfs haar roman: Het Leesgezelschap van Diepenbeek van collega Van Limburg Brouwer. Het is een sprekend bewijs voor de verbazende populariteit van de Groninger theologen, dat de pittige geest, die een leven lang in het Grieksche heidendom gewandeld had, zich in zijn laatste jaren aangetrokken voelde, om van een jong ‘Groningsch’ predikant den zegevierenden held van een zedenroman te maken.
huiz003verz08_01.xml	IV De Groninger richting		160	2	0	0	0	1	0	0	Gron. Godg. p. 247 vg. en aldaar inhoudsopgave X.
huiz003verz08_01.xml	IX De nieuwe wet		283	2	0	0	0	1	0	0	Zij zijn gedrukt bij Hubrecht, De onderwijswetten, afd. A hooger onderwijs I p. 244-288.
huiz003verz08_01.xml	IX De nieuwe wet		283	2	0	0	0	1	0	0	G.W. Vreede, De morgen en de avond van een professoraat in Nederland, Utr. 31 Dec. 1876, overdruk uit Utrechtsch Dagblad.
huiz003verz08_01.xml	IX De nieuwe wet		284	2	0	0	0	1	0	0	Hubrecht t.a.p. II p. 234 vg..
huiz003verz08_01.xml	IX De nieuwe wet		287	2	0	0	0	1	0	0	De Geer, Nieuwe bijdr. v. regtsgel. en wetg. XIX 1862 p. 212-272.
huiz003verz08_01.xml	IX De nieuwe wet		288	2	0	0	0	1	0	0	De opheffing der theologische faculteit was evenwel slechts een zuiver negatieve, op politieke gronden aan te bevelen uitweg. Zij hield geen rekening met het eigenlijk wetenschappelijke argument, dat toch de studie van den godsdienst evenmin als die van het recht aan de universiteit kan worden gemist, noch met het maatschappelijke argument, dat het toch in vele opzichten wenschelijk was, de aanstaande geestelijken academisch te vormen. Kon men niet de theologische faculteit behouden als orgaan voor de beoefening der godsdienstwetenschap in het algemeen? Heemskerk had in 1868 die oplossing na rijp beraad verworpen: zulk een faculteit, meende hij, zou, als zij niet enkel kwijnde, of een kampplaats van strijdende richtingen worden, òf een gevaarlijke kweekplaats van scepticisme en materialisme. Die gevaren schrikten den minister Geertsema niet af, om deze oplossing te aanvaarden en de ‘faculteit der godsdienstwetenschap’, eerlijk met dien naam genoemd, in zijn ontwerp op te nemen. Inderdaad: ‘dat dit onderwijs voor eene zuiver wetenschappelijke behandeling vatbaar is en geheel objectief ge-geven kan worden’, was niet twijfelachtig. Ook deze oplossing was in haar soort zuiver en afdoende.
huiz003verz08_01.xml	IX De nieuwe wet		289	2	0	0	0	1	0	0	Dat erkende Heemskerk, toen hij in 1874 in het gewijzigd ontwerp dezen maatregel van zijn voorganger behield. De conferenties met de commissie van rapporteurs evenwel leidden tot den hopeloozen uitslag, die meer dan iets anders van het ingewikkelde der kwestie getuigde: aanhouden. Daarom gewaagde het artikel, zooals het eindelijk in discussie kwam, wederom van slechts vier faculteiten, evenals in 1868, terwijl art. 134 een termijn van vijf jaren stelde, gedurende welken het academisch onderwijs in de godgeleerdheid onveranderd zou blijven. Uitstel van beslissing derhalve.
huiz003verz08_01.xml	IX De nieuwe wet		289	2	0	0	0	1	0	0	In plaats van ‘de geschiedenis der godsdienstwetenschap’ van de commissie kwamen: ‘de encyclopaedie der godgeleerdheid, de geschiedenis der leer aangaande God en de geschiedenis der godsdiensten in het algemeen’. De overige verschillen zijn zonder belang.
huiz003verz08_01.xml	IX De nieuwe wet		293	2	0	0	0	1	0	0	Het is een bedenkelijk teeken van het opportunistisch karakter der wet, dat de zoogenaamde ineenschakelingscommissie van 1903 op zoovele punten, waar de wetgever van 1876 meende een noodwendige oplossing te vinden en met het verleden te moeten breken, den wensch van terugkeer tot het oude, zij het ook in gewijzigden vorm, heeft uitgesproken.
huiz003verz08_01.xml	In Frankrijk staat een huis...Virtus Concordia Fides, Orgaan van het Leidsche Studenten-Corps, 22e Jrg. no. 642, 10 Februari 1934, p. 1-2.		473	2	0	0	0	1	0	0	In Frankrijk staat een huis, een Hollandsch huis, dat onze eer kon zijn, en onze schande dreigt te worden. Het is het gebouw van het Nederlandsch Collegium in de Cité Universitaire te Parijs, opmerkelijk specimen van onze hedendaagsche bouwkunst te midden van veel middelmatigs, volbouwd maar niet voltooid. De crisis is gekomen, het geld voor de inrichting ontbreekt, en de tijden, dat men voor zoo iets op een achtermiddag een paar groote maatschappijen aanklampte, zijn verre. Er moet gegeven worden door velen, en vooral er moet bij velen belangstelling blijken.
huiz003verz08_01.xml	In Frankrijk staat een huis...Virtus Concordia Fides, Orgaan van het Leidsche Studenten-Corps, 22e Jrg. no. 642, 10 Februari 1934, p. 1-2.		473	2	0	0	0	1	0	0	Op een en ander valt het volgende te antwoorden. Men is het begonnen omdat mannen, die het heil van 't land in 't hart dragen, zagen dat het noodig wás. Er was achterstand wat betreft Nederland's plaats in het groote geestelijke centrum van Europa, dat de Universiteit van Parijs is. Ongeveer alle andere landen hebben er voor hun taal en beschaving een leerstoel, een vakboekerij, een instituut. Nederland, door zooveel oude en innige banden met de Fransche beschaving verbonden, had er enkel een heel bescheiden inlichtingsbureau met een begin van een bibliotheekje. - Goed, maar waarom dan terstond zoo'n groot gebouw van honderd kamers? Omdat men enkel de keus had tusschen klaploopen op vreemde ruimte door de huur van een aantal kamers in het huis van een andere natie, of een betrekkelijk groot eigen gebouw, daar een kleiner zich zelf nooit zou kunnen bedruipen. Toen dit alles eenmaal vaststond, is dank zij de ijverige werkzaamheid van onzen gezant te Parijs de opzet van het Nederlandsche huis aldus uitgewerkt, dat het in de toekomst een model beloofde te worden voor alle inrichtingen van dien aard. Immers hier zullen studiecentrum en huisvesting onder één dak vereenigd zijn. Als Nederlandsch en Nederlandsch Indisch instituut van de Sorbonne en als Nederlandsche bibliotheek der Parijsche universiteit zal daar alles wat Nederland aangaat in volkomen zelfstandigheid deel uitmaken van het groote geestesorgaan. Ook om de praktische oplossing van alle bouwkundige vragen genoot het Nederlandsche huis al spoedig de belangstelling van vreemde architecten.
huiz003verz08_01.xml	In Frankrijk staat een huis...Virtus Concordia Fides, Orgaan van het Leidsche Studenten-Corps, 22e Jrg. no. 642, 10 Februari 1934, p. 1-2.		474	2	0	0	0	1	0	0	Maar de uitmiddelpuntigheid en het bezwaar van het samenhokken met landgenooten? - Beide vallen nog al wat mee. De Cité Universitaire ligt nu nog eenigszins aan den rand, maar de trek van het studieleven en zijn bewerktuiging gaat dien kant uit. Groote steden dijen snel uit. Het Leidsche Plein lag ook nog niet zoo lang geleden op de grens der bewoonde wereld. En wat Uw voorkeur voor het quartier latin betreft, zijt ge wel zoo zeker van Uw innig doordringen in het Fransche volk? Zult ge daar niet veeleer op een kluitje zitten, in plaats van de prikkelende collectiviteit van het nieuwe academische kwartier te genieten, waar de verschillende nationale huizen volstrekt niet alleen door eigen landgenooten bevolkt worden, maar een voortdurende uitwisseling het internationaal contact levend houdt? Het echt Fransche element zult ge er zeker genoeg vinden.
huiz003verz08_01.xml	In Frankrijk staat een huis...Virtus Concordia Fides, Orgaan van het Leidsche Studenten-Corps, 22e Jrg. no. 642, 10 Februari 1934, p. 1-2.		474	2	0	0	0	1	0	0	Het internationaal contact, de internationale waardeering, dat is het voornaamste wat de Cité Universitaire heeft te geven. Dit is van nog grooter gewicht dan het nationaal belang, dat daar een bloeiende Nederlandsche inrichting zal staan, waar zuivere kennis verkrijgbaar is omtrent Nederland en de Overzeesche gewesten, waar goede vertegenwoordigers zijn aan te treffen van ons volk, bereid en in staat om zijn eer hoog te houden.
huiz003verz08_01.xml	Jong-Friesche lyriekDe Gids, 86e Jrg. no. 8, Augustus 1922, p. 206-221. P.N. van Kampen & Zoon, Amsterdam.		503	2	0	0	0	1	0	0	Voor den niet-Fries, die eerst op rijper jaren door wie weet welke latente invloeden van zijn Friesche afkomst vatbaar is geworden voor de diepe bekoring van Friesland en zijn taal, heeft de ‘Friesche beweging’ als zoodanig weinig aantrekkelijks. Zonder twijfel wordt er voor het aankweeken van een hoogstaande Friesche cultuur sympathiek en veelbelovend werk verricht: ik noem het streven naar een Friesch tooneel, de godsdienstoefening in het Friesch, het Friesche zangkoor, de pogingen om aan de Groningsche universiteit een leerstoel in het Friesch te stichten. De buitenstaander krijgt den indruk, dat het alles met wat minder wrijving en drukinkt kon, maar dat geldt tegenwoordig van de meeste dingen dezer wereld. Het genootschapsleven van ‘Selskip’ en ‘Mienskip’, ‘Kristlik Selskip’, ‘Roomsk-Frysk Boun’, hun polemieken, de telkens herhaalde beginselverklaringen en programmen, dat alles schijnt den buitenstaander op zijn afstand niet veel meer dan het knarsen en het wiekengejaag van een molen, waar hij voorbij komt. Maar wat voor meel er in dien molen gemalen wordt, is voor iedereen van belang. Hoe van pas komt als proeve van dat meel deze bloemlezing, die de Nieuwe Morgen heet.
huiz003verz08_01.xml	Jong-Friesche lyriekDe Gids, 86e Jrg. no. 8, Augustus 1922, p. 206-221. P.N. van Kampen & Zoon, Amsterdam.		506	2	0	0	0	1	0	0	‘In Friesland, milieu van persoonlijke beslotenheid als nergens anders, omvat zulk een strijd, waarvoor bovenal overwinning van eigenzinnigheid noodig is en eendrachtig volgen van de geroepen leiding, nog maar enkelen... Toch zijn er niet veel volksmilieu's aan te wijzen, waar de jeugd zoo naar deze overtuiging en in deze liefde leeft, als Friesland. De verklaring is, dat onder de Jong-Friezen van het begin af de nieuwe wereld niet gesteld is als schepping van een belangenstrijd, die aan weerskanten gevoerd wordt door materialistische drift, maar als het eenige menschelijke samenleven, dat de liefdekracht der menschheid vrij en zuiver tot haar recht laat komen, dat waardig is, verheerlijkt te worden door den zanger en bevochten door de arbeidende menschen, de bloeiende schepping van bloeiende menschelijke liefde.’
huiz003verz08_01.xml	Jong-Friesche lyriekDe Gids, 86e Jrg. no. 8, Augustus 1922, p. 206-221. P.N. van Kampen & Zoon, Amsterdam.		506	2	0	0	0	1	0	0	Nog meer is de roeping der kunst: een nieuwen godsdienst gaat zij brengen, den onbekenden godsdienst, waarvan Walt Whitman de eerste aankondiger is geweest...
huiz003verz08_01.xml	Jong-Friesche lyriekDe Gids, 86e Jrg. no. 8, Augustus 1922, p. 206-221. P.N. van Kampen & Zoon, Amsterdam.		507	2	0	0	0	1	0	0	Nu is het bijzondere in dit geval, dat de schrijver zelf zich bewust is geworden, hoe zijn gedachten met hem den loop hebben genomen. Reeds aan het slot van zijn inleiding bereidt hij er den lezer op voor, dat eigenlijk niet alle verzen, die hij opneemt, beantwoorden aan hetgeen hij zelf heeft doen verwachten. Gelijk hij in het nawoord bekent, schreef hij eerst de inleiding, en ging daarna aan het uitzoeken der gedichten. Daarbij moet hem dan de wijsheid der verachte voorvaderen zijn ingevallen, die wisten: ‘'tis mei sizzen net to dwaen’. En dus verzoekt hij in het nawoord, de inleiding op te vatten meer als
huiz003verz08_01.xml	Jong-Friesche lyriekDe Gids, 86e Jrg. no. 8, Augustus 1922, p. 206-221. P.N. van Kampen & Zoon, Amsterdam.		511	2	0	0	0	1	0	0	Zoo teer omslingerd houdt, als luid de wind
huiz003verz08_01.xml	Jong-Friesche lyriekDe Gids, 86e Jrg. no. 8, Augustus 1922, p. 206-221. P.N. van Kampen & Zoon, Amsterdam.		512	2	0	0	0	1	0	0	Eer de vruchten rijpen zullen,
huiz003verz08_01.xml	Jong-Friesche lyriekDe Gids, 86e Jrg. no. 8, Augustus 1922, p. 206-221. P.N. van Kampen & Zoon, Amsterdam.		512	2	0	0	0	1	0	0	Blaast de grimmige herfst weer fel.
huiz003verz08_01.xml	Jong-Friesche lyriekDe Gids, 86e Jrg. no. 8, Augustus 1922, p. 206-221. P.N. van Kampen & Zoon, Amsterdam.		513	2	0	0	0	1	0	0	Is het ook zeer oorspronkelijk? - Het is onmogelijk, hier niet den onmiddellijken invloed waar te nemen van twee stroomingen. De eene is die van de Nederlandsche lyriek na 1880, met haar sterke verwantschap aan de Engelsche, die haar tot voorbeeld was. De sonnetten van Kalma beduiden de intrede van de jongere Nederlandsche dichtkunst in het Friesch. Het is eigenlijk geen gunstig teeken, dat de meeste van deze gedichten (evengoed als Kalma's proza) behoudens rijm en metrum zich bijna woord voor woord in het Nederlandsch laten transponeeren. De Friesche ziel beantwoordt dan toch blijkbaar vrij volkomen aan die van Nederland.
